cycle,group,stage,groupName,stageName,population,Dgeneral,DProgExits,DProgEntries,D Treatment,SWIDU dynamics,Scr,CompositePartnerships,Infectiousness
3,4,1,IDU,Acute,6013.075,-366.8272,-6113.7866,6361.6387,0,18.263464,0.06642766,3.69,0.16
3,4,2,IDU,Early,12657.335,-1118.3182,-2541.6323,6113.7866,0,36.969982,0.0933928,3.69,0.08
3,4,3,IDU,Med,6812.78,-917.93726,-573.7108,2541.6323,0,25.687614,0.05390682,3.69,0.09
3,4,4,IDU,Late,2649.183,-672.72186,-320.34372,573.7108,-149.36139,14.462121,0.034806058,3.69,0.16
3,4,5,IDU,Adv,1037.2014,-403.57748,-388.0553,320.34372,-50.815384,7.084658,0.027940985,3.69,0.5
3,4,6,IDU,AIDS,1918.2031,-641.6183,-0,388.0553,-89.6237,10.097559,0.040524714,3.69,0.5
3,4,7,IDU,Acute Tx,0,0,-0,0,0,0,0,3.69,0.008000001
3,4,8,IDU,Early Tx,0,0,-0,0,0,0,0,3.69,0.0040000007
3,4,9,IDU,Med Tx,0,0,-0,0,0,0,0,3.69,0.004500001
3,4,10,IDU,Late Tx,523.155,-38.917713,-21.62095,0,149.36139,1.913314,0.0016957663,3.69,0.008000001
3,4,11,IDU,Adv Tx,988.2948,-107.1827,-53.59135,21.62095,50.815384,4.8055015,0.004585654,3.69,0.025000006
3,4,12,IDU,AIDS Tx,959.42285,-105.52818,-0,53.59135,89.6237,4.099608,0.0039259717,3.69,0.025000006
4,0,0,Gen Pop Men,Uninfected,1.5807385e+07,152739.88,-227410.36,0,0,-789.5745,0,1.0949999,0
4,0,1,Gen Pop Men,Acute,217581.17,-9817.64,-245441,227410.36,0,-11.550481,0.0034227655,1.0949999,0.16
4,0,2,Gen Pop Men,Early,635777.1,-53231.48,-147865.22,245441,0,-28.054163,0.0050745243,1.0949999,0.08
4,0,3,Gen Pop Men,Med,370453.66,-41005.68,-29289.771,147865.22,0,-13.827353,0.004372661,1.0949999,0.09
4,0,4,Gen Pop Men,Late,101642.76,-20678.385,-10883.361,29289.771,-4913.7524,-5.1237783,0.0034089433,1.0949999,0.16
4,0,5,Gen Pop Men,Adv,31749.395,-10361.139,-10792.853,10883.361,-1149.3499,-2.0341063,0.004240336,1.0949999,0.5
4,0,6,Gen Pop Men,AIDS,65650.87,-20847.06,-0,10792.853,-2959.3804,-3.7032235,0.007696462,1.0949999,0.5
4,0,7,Gen Pop Men,Acute Tx,0,0,-0,0,0,0,0,1.0949999,0.008000001
4,0,8,Gen Pop Men,Early Tx,0,0,-0,0,0,0,0,1.0949999,0.0040000007
4,0,9,Gen Pop Men,Med Tx,0,0,-0,0,0,0,0,1.0949999,0.004500001
4,0,10,Gen Pop Men,Late Tx,23495.826,-1478.1985,-1055.8561,0,4913.7524,-0.9930774,3.2917196e-05,1.0949999,0.008000001
4,0,11,Gen Pop Men,Adv Tx,37324.184,-3229.5059,-2018.4413,1055.8561,1149.3499,-1.8998458,0.00019726843,1.0949999,0.025000006
4,0,12,Gen Pop Men,AIDS Tx,40235.79,-3701.305,-0,2018.4413,2959.3804,-1.8329245,0.00019009685,1.0949999,0.025000006
4,1,0,Gen Pop Women,Uninfected,1.5602938e+07,166459.25,-97989.49,0,0,-5393.624,0,1.0949999,0
4,1,1,Gen Pop Women,Acute,94040.02,-3928.4622,-98211.555,97989.49,0,-21.008015,0.0025603648,1.0949999,0.16
4,1,2,Gen Pop Women,Early,296271.56,-27017.186,-75047.734,98211.555,0,-66.008865,0.0030848763,1.0949999,0.08
4,1,3,Gen Pop Women,Med,305259.12,-42422.18,-30301.557,75047.734,0,-80.432335,0.0017186524,1.0949999,0.09
4,1,4,Gen Pop Women,Late,124965.125,-27063.95,-14244.185,30301.557,-6430.959,-39.179485,0.0011353169,1.0949999,0.16
4,1,5,Gen Pop Women,Adv,41536.023,-13558.1045,-14123.025,14244.185,-1503.6215,-15.5112095,0.0014073399,1.0949999,0.5
4,1,6,Gen Pop Women,AIDS,85900.06,-27285.457,-0,14123.025,-3873.1724,-28.327976,0.002564503,1.0949999,0.5
4,1,7,Gen Pop Women,Acute Tx,0,0,-0,0,0,0,0,1.0949999,0.008000001
4,1,8,Gen Pop Women,Early Tx,0,0,-0,0,0,0,0,1.0949999,0.0040000007
4,1,9,Gen Pop Women,Med Tx,0,0,-0,0,0,0,0,1.0949999,0.004500001
4,1,10,Gen Pop Women,Late Tx,30751.232,-1935.1736,-1382.2668,0,6430.959,-7.622112,1.10143965e-05,1.0949999,0.008000001
4,1,11,Gen Pop Women,Adv Tx,48841.574,-4227.148,-2641.9675,1382.2668,1503.6215,-14.545088,6.579924e-05,1.0949999,0.025000006
4,1,12,Gen Pop Women,AIDS Tx,52657.08,-4845.104,-0,2641.9675,3873.1724,-14.050009,6.350482e-05,1.0949999,0.025000006
4,2,0,SW Women,Uninfected,16783.43,-706.98193,-4801.9097,0,0,4617.7725,0,48.719997,0
4,2,1,SW Women,Acute,4607.2173,-210.97023,-5274.256,4801.9097,0,16.277828,0.11031407,48.719997,0.16
4,2,2,SW Women,Early,15536.692,-1392.417,-3867.8247,5274.256,0,51.379044,0.1329168,48.719997,0.08
4,2,3,SW Women,Med,11660.605,-1423.4491,-1016.7493,3867.8247,0,65.48594,0.07404954,48.719997,0.09
4,2,4,SW Women,Late,3866.5283,-805.2722,-423.82748,1016.7493,-191.53313,32.136868,0.048915543,48.719997,0.16
4,2,5,SW Women,Adv,1254.0393,-406.07153,-422.99115,423.82748,-45.40788,12.71772,0.060635936,48.719997,0.5
4,2,6,SW Women,AIDS,2580.5583,-811.09875,-0,422.99115,-115.321594,23.237324,0.11049251,48.719997,0.5
4,2,7,SW Women,Acute Tx,0,0,-0,0,0,0,0,48.719997,0.008000001
4,2,8,SW Women,Early Tx,0,0,-0,0,0,0,0,48.719997,0.0040000007
4,2,9,SW Women,Med Tx,0,0,-0,0,0,0,0,48.719997,0.004500001
4,2,10,SW Women,Late Tx,915.1863,-57.06572,-40.761227,0,191.53313,6.25554,0.00047455725,48.719997,0.008000001
4,2,11,SW Women,Adv Tx,1461.926,-125.40912,-78.3807,40.761227,45.40788,11.93277,0.0028349806,48.719997,0.025000006
4,2,12,SW Women,AIDS Tx,1570.5477,-143.32053,-0,78.3807,115.321594,11.528736,0.0027361205,48.719997,0.025000006
4,3,0,MSM,Uninfected,830112.75,6169.5,-6886.313,0,0,0,0,1.677,0
4,3,1,MSM,Acute,6606.8594,-279.45346,-6986.3364,6886.313,0,0,0.0032205968,1.677,0.16
4,3,2,MSM,Early,17490.934,-1432.4452,-3979.0144,6986.3364,0,0,0.0036685322,1.677,0.08
4,3,3,MSM,Med,10642.841,-1227.547,-876.8193,3979.0144,0,0,0.0022736285,1.677,0.09
4,3,4,MSM,Late,3190.2932,-661.1412,-347.96906,876.8193,-157.10622,0,0.0016040853,1.677,0.16
4,3,5,MSM,Adv,1015.1992,-331.28528,-345.0888,347.96906,-36.75095,0,0.00198851,1.677,0.5
4,3,6,MSM,AIDS,2099.1477,-666.5302,-0,345.0888,-94.61935,0,0.003623355,1.677,0.5
4,3,7,MSM,Acute Tx,0,0,-0,0,0,0,0,1.677,0.008000001
4,3,8,MSM,Early Tx,0,0,-0,0,0,0,0,1.677,0.0040000007
4,3,9,MSM,Med Tx,0,0,-0,0,0,0,0,1.677,0.004500001
4,3,10,MSM,Late Tx,751.22296,-47.25929,-33.756634,0,157.10622,0,1.5561307e-05,1.677,0.008000001
4,3,11,MSM,Adv Tx,1193.3927,-103.2538,-64.53362,33.756634,36.75095,0,9.296577e-05,1.677,0.025000006
4,3,12,MSM,AIDS Tx,1286.4602,-118.33611,-0,64.53362,94.61935,0,8.9722365e-05,1.677,0.025000006
4,4,0,IDU,Uninfected,37333.574,4020.5793,-6316.601,0,0,1565.4257,0,3.69,0
4,4,1,IDU,Acute,5972.097,-360.78452,-6013.075,6316.601,0,16.280666,0.06415485,3.69,0.16
4,4,2,IDU,Early,14156.453,-1392.3069,-3164.3337,6013.075,0,42.68399,0.1141766,3.69,0.08
4,4,3,IDU,Med,8234.564,-1090.0448,-681.278,3164.3337,0,28.773746,0.06285925,3.69,0.09
4,4,4,IDU,Late,2402.0005,-556.3285,-264.9183,681.278,-119.38028,12.166395,0.02826473,3.69,0.16
4,4,5,IDU,Adv,750.8219,-269.67236,-259.30035,264.9183,-27.152702,4.827595,0.018333498,3.69,0.5
4,4,6,IDU,AIDS,1567.6849,-546.68787,-0,259.30035,-71.92458,8.793877,0.03390602,3.69,0.5
4,4,7,IDU,Acute Tx,0,0,-0,0,0,0,0,3.69,0.008000001
4,4,8,IDU,Early Tx,0,0,-0,0,0,0,0,3.69,0.0040000007
4,4,9,IDU,Med Tx,0,0,-0,0,0,0,0,3.69,0.004500001
4,4,10,IDU,Late Tx,571.65326,-47.083954,-26.157751,0,119.38028,2.3596494,0.002014586,3.69,0.008000001
4,4,11,IDU,Adv Tx,897.87317,-98.82948,-49.41474,26.157751,27.152702,4.512164,0.004151999,3.69,0.025000006
4,4,12,IDU,AIDS Tx,974.7827,-110.33363,-0,49.41474,71.92458,4.3541965,0.0040307026,3.69,0.025000006
5,0,0,Gen Pop Men,Uninfected,1.5756897e+07,155698.56,-205400.44,0,0,-785.88916,0,1.0949999,0
5,0,1,Gen Pop Men,Acute,196687.03,-8703.247,-217581.17,205400.44,0,-10.162406,0.0030800262,1.0949999,0.16
5,0,2,Gen Pop Men,Early,637164,-57219.945,-158944.28,217581.17,0,-30.09008,0.0050730836,1.0949999,0.08
5,0,3,Gen Pop Men,Med,440471.53,-51863.51,-37045.367,158944.28,0,-17.534534,0.0047674617,1.0949999,0.09
5,0,4,Gen Pop Men,Late,104712.19,-19312.123,-10164.276,37045.367,-4494.7427,-4.7938976,0.0030581614,1.0949999,0.16
5,0,5,Gen Pop Men,Adv,25700.605,-7619.855,-7937.3486,10164.276,-654.3651,-1.4973711,0.0031321999,1.0949999,0.5
5,0,6,Gen Pop Men,AIDS,53910.992,-17397.479,-0,7937.3486,-2276.6487,-3.094421,0.006459693,1.0949999,0.5
5,0,7,Gen Pop Men,Acute Tx,0,0,-0,0,0,0,0,1.0949999,0.008000001
5,0,8,Gen Pop Men,Early Tx,0,0,-0,0,0,0,0,1.0949999,0.0040000007
5,0,9,Gen Pop Men,Med Tx,0,0,-0,0,0,0,0,1.0949999,0.004500001
5,0,10,Gen Pop Men,Late Tx,25169.963,-1644.7079,-1174.7914,0,4494.7427,-1.106193,3.680789e-05,1.0949999,0.008000001
5,0,11,Gen Pop Men,Adv Tx,34299.438,-2985.9346,-1866.2092,1174.7914,654.3651,-1.7584643,0.00018327279,1.0949999,0.025000006
5,0,12,Gen Pop Men,AIDS Tx,40554.35,-3822.4,-0,1866.2092,2276.6487,-1.8948154,0.00019720147,1.0949999,0.025000006
5,1,0,Gen Pop Women,Uninfected,1.5666797e+07,163876.44,-94599.92,0,0,-5417.95,0,1.0949999,0
5,1,1,Gen Pop Women,Acute,90817.1,-3761.6008,-94040.02,94599.92,0,-21.216803,0.0022683558,1.0949999,0.16
5,1,2,Gen Pop Women,Early,289514.84,-26664.441,-74067.89,94040.02,0,-64.42863,0.003313925,1.0949999,0.08
5,1,3,Gen Pop Women,Med,305987.38,-42736.277,-30525.912,74067.89,0,-77.442154,0.0021723213,1.0949999,0.09
5,1,4,Gen Pop Women,Late,113737.67,-23743.373,-12496.513,30525.912,-5479.4756,-33.999416,0.0010596197,1.0949999,0.16
5,1,5,Gen Pop Women,Adv,32812.742,-9968.646,-10384.006,12496.513,-855.76184,-11.379986,0.0010343301,1.0949999,0.5
5,1,6,Gen Pop Women,AIDS,70518.41,-22763.516,-0,10384.006,-2978.5764,-23.566597,0.0021387753,1.0949999,0.5
5,1,7,Gen Pop Women,Acute Tx,0,0,-0,0,0,0,0,1.0949999,0.008000001
5,1,8,Gen Pop Women,Early Tx,0,0,-0,0,0,0,0,1.0949999,0.0040000007
5,1,9,Gen Pop Women,Med Tx,0,0,-0,0,0,0,0,1.0949999,0.004500001
5,1,10,Gen Pop Women,Late Tx,32532.102,-2152.5862,-1537.5616,0,5479.4756,-8.457817,1.2247216e-05,1.0949999,0.008000001
5,1,11,Gen Pop Women,Adv Tx,44872.08,-3907.326,-2442.0789,1537.5616,855.76184,-13.4128,6.0797523e-05,1.0949999,0.025000006
5,1,12,Gen Pop Women,AIDS Tx,53060.836,-5002.4224,-0,2442.0789,2978.5764,-14.474365,6.554036e-05,1.0949999,0.025000006
5,2,0,SW Women,Uninfected,16360.787,-671.33716,-4390.2285,0,0,4638.9233,0,48.719997,0
5,2,1,SW Women,Acute,4222.634,-184.28868,-4607.2173,4390.2285,0,16.693966,0.09786277,48.719997,0.16
5,2,2,SW Women,Early,14911.474,-1398.3024,-3884.173,4607.2173,0,50.03974,0.14297862,48.719997,0.08
5,2,3,SW Women,Med,12808.659,-1632.4847,-1166.0605,3884.173,0,62.42623,0.0937244,48.719997,0.09
5,2,4,SW Women,Late,3768.672,-734.6404,-386.65283,1166.0605,-170.44676,27.82322,0.045716472,48.719997,0.16
5,2,5,SW Women,Adv,1009.38477,-300.96945,-313.50983,386.65283,-26.153812,9.325709,0.04462536,48.719997,0.5
5,2,6,SW Women,AIDS,2139.7747,-683.8479,-0,313.50983,-89.76423,19.318624,0.092275575,48.719997,0.5
5,2,7,SW Women,Acute Tx,0,0,-0,0,0,0,0,48.719997,0.008000001
5,2,8,SW Women,Early Tx,0,0,-0,0,0,0,0,48.719997,0.0040000007
5,2,9,SW Women,Med Tx,0,0,-0,0,0,0,0,48.719997,0.004500001
5,2,10,SW Women,Late Tx,982.7481,-64.06304,-45.759315,0,170.44676,6.9374046,0.000528393,48.719997,0.008000001
5,2,11,SW Women,Adv Tx,1354.7864,-116.95408,-73.096306,45.759315,26.153812,10.997658,0.0026230507,48.719997,0.025000006
5,2,12,SW Women,AIDS Tx,1596.077,-149.20203,-0,73.096306,89.76423,11.870754,0.0028276711,48.719997,0.025000006
5,3,0,MSM,Uninfected,829681.06,6195.1875,-6626.867,0,0,0,0,1.677,0
5,3,1,MSM,Acute,6362.593,-264.27438,-6606.8594,6626.867,0,0,0.0030411277,1.677,0.16
5,3,2,MSM,Early,18150.875,-1574.1841,-4372.7334,6606.8594,0,0,0.0040255254,1.677,0.08
5,3,3,MSM,Med,12461.293,-1489.9977,-1064.284,4372.7334,0,0,0.0027556224,1.677,0.09
5,3,4,MSM,Late,3188.6582,-606.1557,-319.02933,1064.284,-140.73409,0,0.0014684873,1.677,0.16
5,3,5,MSM,Adv,815.8558,-243.64783,-253.7998,319.02933,-20.925142,0,0.001460296,1.677,0.5
5,3,6,MSM,AIDS,1723.8774,-556.2741,-0,253.7998,-72.79588,0,0.0030194833,1.677,0.5
5,3,7,MSM,Acute Tx,0,0,-0,0,0,0,0,1.677,0.008000001
5,3,8,MSM,Early Tx,0,0,-0,0,0,0,0,1.677,0.0040000007
5,3,9,MSM,Med Tx,0,0,-0,0,0,0,0,1.677,0.004500001
5,3,10,MSM,Late Tx,801.8103,-52.585606,-37.56115,0,140.73409,0,1.7289345e-05,1.677,0.008000001
5,3,11,MSM,Adv Tx,1096.7379,-95.47141,-59.669636,37.56115,20.925142,0,8.583079e-05,1.677,0.025000006
5,3,12,MSM,AIDS Tx,1296.712,-122.213715,-0,59.669636,72.79588,0,9.252436e-05,1.677,0.025000006
5,4,0,IDU,Uninfected,36648.883,4063.937,-6313.5425,0,0,1564.916,0,3.69,0
5,4,1,IDU,Acute,5969.902,-358.32584,-5972.097,6313.5425,0,14.685244,0.06263441,3.69,0.16
5,4,2,IDU,Early,15076.706,-1557.2098,-3539.1133,5972.097,0,44.478966,0.12552857,3.69,0.08
5,4,3,IDU,Med,9665.241,-1317.5303,-823.4565,3539.1133,0,32.550453,0.07468593,3.69,0.09
5,4,4,IDU,Late,2385.9983,-504.42014,-240.20006,823.4565,-105.8087,10.970094,0.0251918,3.69,0.16
5,4,5,IDU,Adv,596.5602,-195.21368,-187.70547,240.20006,-15.094267,3.5516474,0.013045854,3.69,0.5
5,4,6,IDU,AIDS,1261.928,-446.7902,-0,187.70547,-54.01468,7.3423934,0.0272392,3.69,0.5
5,4,7,IDU,Acute Tx,0,0,-0,0,0,0,0,3.69,0.008000001
5,4,8,IDU,Early Tx,0,0,-0,0,0,0,0,3.69,0.0040000007
5,4,9,IDU,Med Tx,0,0,-0,0,0,0,0,3.69,0.004500001
5,4,10,IDU,Late Tx,600.0571,-51.448795,-28.582663,0,105.8087,2.626605,0.002163921,3.69,0.008000001
5,4,11,IDU,Adv Tx,811.0427,-89.787315,-44.893658,28.582663,15.094267,4.173607,0.003707994,3.69,0.025000006
5,4,12,IDU,AIDS Tx,966.0895,-112.10001,-0,44.893658,54.01468,4.4984255,0.004025611,3.69,0.025000006
6,0,0,Gen Pop Men,Uninfected,1.5724982e+07,157784.94,-188916.2,0,0,-783.44696,0,1.0949999,0
6,0,1,Gen Pop Men,Acute,181039.6,-7867.481,-196687.03,188916.2,0,-9.117964,0.0028739711,1.0949999,0.16
6,0,2,Gen Pop Men,Early,617185.2,-57344.76,-159291,196687.03,0,-30.048996,0.004900173,1.0949999,0.08
6,0,3,Gen Pop Men,Med,494028.5,-61666.016,-44047.152,159291,0,-20.863749,0.005066169,1.0949999,0.09
6,0,4,Gen Pop Men,Late,113781.5,-19895.314,-10471.219,44047.152,-4606.3604,-4.9492893,0.002896631,1.0949999,0.16
6,0,5,Gen Pop Men,Adv,23149.77,-6168.1455,-6425.1514,10471.219,-427.5443,-1.213443,0.0025008705,1.0949999,0.5
6,0,6,Gen Pop Men,AIDS,44365.496,-14286.412,-0,6425.1514,-1681.6907,-2.5441182,0.005332916,1.0949999,0.5
6,0,7,Gen Pop Men,Acute Tx,0,0,-0,0,0,0,0,1.0949999,0.008000001
6,0,8,Gen Pop Men,Early Tx,0,0,-0,0,0,0,0,1.0949999,0.0040000007
6,0,9,Gen Pop Men,Med Tx,0,0,-0,0,0,0,0,1.0949999,0.004500001
6,0,10,Gen Pop Men,Late Tx,26754.742,-1761.8975,-1258.4982,0,4606.3604,-1.1864913,3.926802e-05,1.0949999,0.008000001
6,0,11,Gen Pop Men,Adv Tx,31524.936,-2743.9548,-1714.9719,1258.4982,427.5443,-1.6176467,0.0001691984,1.0949999,0.025000006
6,0,12,Gen Pop Men,AIDS Tx,40096.438,-3852.6633,-0,1714.9719,1681.6907,-1.9117868,0.00019966136,1.0949999,0.025000006
6,1,0,Gen Pop Women,Uninfected,1.5730615e+07,161388.94,-92130.016,0,0,-5441.378,0,1.0949999,0
6,1,1,Gen Pop Women,Acute,88476.28,-3632.684,-90817.1,92130.016,0,-21.050306,0.0020481963,1.0949999,0.16
6,1,2,Gen Pop Women,Early,281833.3,-26056.338,-72378.71,90817.1,0,-63.599213,0.0033173258,1.0949999,0.08
6,1,3,Gen Pop Women,Med,304854.34,-42838.234,-30598.738,72378.71,0,-74.78398,0.002579882,1.0949999,0.09
6,1,4,Gen Pop Women,Late,106448.586,-21610.158,-11373.768,30598.738,-4873.581,-30.314926,0.0010903359,1.0949999,0.16
6,1,5,Gen Pop Women,Adv,27580.488,-7875.0586,-8203.186,11373.768,-518.8351,-8.943102,0.00083629263,1.0949999,0.5
6,1,6,Gen Pop Women,AIDS,57815.523,-18687.377,-0,8203.186,-2199.3994,-19.29415,0.0017542565,1.0949999,0.5
6,1,7,Gen Pop Women,Acute Tx,0,0,-0,0,0,0,0,1.0949999,0.008000001
6,1,8,Gen Pop Women,Early Tx,0,0,-0,0,0,0,0,1.0949999,0.0040000007
6,1,9,Gen Pop Women,Med Tx,0,0,-0,0,0,0,0,1.0949999,0.004500001
6,1,10,Gen Pop Women,Late Tx,33492.918,-2277.247,-1626.6051,0,4873.581,-8.911365,1.3104495e-05,1.0949999,0.008000001
6,1,11,Gen Pop Women,Adv Tx,41171.855,-3589.766,-2243.604,1626.6051,518.8351,-12.293931,5.5805103e-05,1.0949999,0.025000006
6,1,12,Gen Pop Women,AIDS Tx,52448.508,-5040.7793,-0,2243.604,2199.3994,-14.552118,6.598195e-05,1.0949999,0.025000006
6,2,0,SW Women,Uninfected,16205.947,-654.43146,-4159.5464,0,0,4659.1377,0,48.719997,0
6,2,1,SW Women,Acute,4007.3296,-168.90535,-4222.634,4159.5464,0,16.688549,0.08854546,48.719997,0.16
6,2,2,SW Women,Early,14113.782,-1342.0327,-3727.8684,4222.634,0,49.57577,0.14342068,48.719997,0.08
6,2,3,SW Women,Med,13522.224,-1793.2123,-1280.866,3727.8684,0,59.77457,0.11154007,48.719997,0.09
6,2,4,SW Women,Late,3817.458,-716.04767,-376.86722,1280.866,-163.8649,24.699623,0.047139805,48.719997,0.16
6,2,5,SW Women,Adv,882.3742,-242.25235,-252.34619,376.86722,-16.599579,7.3203616,0.036156297,48.719997,0.5
6,2,6,SW Women,AIDS,1773.7998,-567.0403,-0,252.34619,-67.08681,15.806087,0.075843416,48.719997,0.5
6,2,7,SW Women,Acute Tx,0,0,-0,0,0,0,0,48.719997,0.008000001
6,2,8,SW Women,Early Tx,0,0,-0,0,0,0,0,48.719997,0.0040000007
6,2,9,SW Women,Med Tx,0,0,-0,0,0,0,0,48.719997,0.004500001
6,2,10,SW Women,Late Tx,1035.986,-68.792366,-49.137405,0,163.8649,7.302761,0.00056655647,48.719997,0.008000001
6,2,11,SW Women,Adv Tx,1254.4758,-108.382904,-67.73932,49.137405,16.599579,10.074658,0.0024126687,48.719997,0.025000006
6,2,12,SW Women,AIDS Tx,1591.2039,-151.62732,-0,67.73932,67.08681,11.92806,0.0028526478,48.719997,0.025000006
6,3,0,MSM,Uninfected,829415.9,6215.797,-6480.991,0,0,0,0,1.677,0
6,3,1,MSM,Acute,6226.4873,-254.50371,-6362.593,6480.991,0,0,0.0029247105,1.677,0.16
6,3,2,MSM,Early,18342.17,-1633.5789,-4537.7188,6362.593,0,0,0.004171731,1.677,0.08
6,3,3,MSM,Med,14008.301,-1744.581,-1246.1293,4537.7188,0,0,0.0032220655,1.677,0.09
6,3,4,MSM,Late,3370.689,-605.84503,-318.8658,1246.1293,-139.38765,0,0.001465739,1.677,0.16
6,3,5,MSM,Adv,721.5779,-195.80539,-203.96394,318.8658,-13.374342,0,0.0011719583,1.677,0.5
6,3,6,MSM,AIDS,1417.2378,-456.82748,-0,203.96394,-53.77607,0,0.0024763108,1.677,0.5
6,3,7,MSM,Acute Tx,0,0,-0,0,0,0,0,1.677,0.008000001
6,3,8,MSM,Early Tx,0,0,-0,0,0,0,0,1.677,0.0040000007
6,3,9,MSM,Med Tx,0,0,-0,0,0,0,0,1.677,0.004500001
6,3,10,MSM,Late Tx,844.9807,-56.12672,-40.090515,0,139.38765,0,1.8428518e-05,1.677,0.008000001
6,3,11,MSM,Adv Tx,1007.62683,-87.73903,-54.836895,40.090515,13.374342,0,7.877198e-05,1.677,0.025000006
6,3,12,MSM,AIDS Tx,1282.1373,-123.187645,-0,54.836895,53.77607,0,9.3134884e-05,1.677,0.025000006
6,4,0,IDU,Uninfected,35987.703,4105.553,-6332.4185,0,0,1565.6874,0,3.69,0
6,4,1,IDU,Acute,5987.7036,-358.19412,-5969.902,6332.4185,0,13.479721,0.06166277,3.69,0.16
6,4,2,IDU,Early,15663.066,-1658.4376,-3769.1765,5969.902,0,44.072437,0.13166317,3.69,0.08
6,4,3,IDU,Med,10957.328,-1546.4386,-966.5241,3769.1765,0,35.873158,0.08633374,3.69,0.09
6,4,4,IDU,Late,2519.129,-501.05966,-238.59984,966.5241,-104.29849,10.564592,0.024644837,3.69,0.16
6,4,5,IDU,Adv,524.1986,-155.10564,-149.14005,238.59984,-9.551941,2.8361833,0.010208443,3.69,0.5
6,4,6,IDU,AIDS,1018.5066,-359.64948,-0,149.14005,-38.944164,6.032181,0.021594334,3.69,0.5
6,4,7,IDU,Acute Tx,0,0,-0,0,0,0,0,3.69,0.008000001
6,4,8,IDU,Early Tx,0,0,-0,0,0,0,0,3.69,0.0040000007
6,4,9,IDU,Med Tx,0,0,-0,0,0,0,0,3.69,0.004500001
6,4,10,IDU,Late Tx,623.1427,-54.005142,-30.002857,0,104.29849,2.7950945,0.002237026,3.69,0.008000001
6,4,11,IDU,Adv Tx,732.778,-81.10427,-40.552135,30.002857,9.551941,3.8369193,0.0032986593,3.69,0.025000006
6,4,12,IDU,AIDS Tx,939.02136,-111.10029,-0,40.552135,38.944164,4.5358458,0.003929263,3.69,0.025000006
7,0,0,Gen Pop Men,Uninfected,1.5706756e+07,159208.25,-176652.14,0,0,-781.93054,0,1.0949999,0
7,0,1,Gen Pop Men,Acute,169402.23,-7241.5835,-181039.6,176652.14,0,-8.333454,0.0027532051,1.0949999,0.16
7,0,2,Gen Pop Men,Early,588352.8,-55546.668,-154296.3,181039.6,0,-28.97969,0.004682757,1.0949999,0.08
7,0,3,Gen Pop Men,Med,529734.56,-69163.99,-49402.85,154296.3,0,-23.386543,0.0052439277,1.0949999,0.09
7,0,4,Gen Pop Men,Late,125162.125,-21618.484,-11378.15,49402.85,-5020.2065,-5.3867793,0.0028429627,1.0949999,0.16
7,0,5,Gen Pop Men,Adv,22814.074,-5555.945,-5787.4424,11378.15,-369.3651,-1.0945846,0.0021501246,1.0949999,0.5
7,0,6,Gen Pop Men,AIDS,37178.12,-11756.855,-0,5787.4424,-1215.864,-2.096054,0.0043994198,1.0949999,0.5
7,0,7,Gen Pop Men,Acute Tx,0,0,-0,0,0,0,0,1.0949999,0.008000001
7,0,8,Gen Pop Men,Early Tx,0,0,-0,0,0,0,0,1.0949999,0.0040000007
7,0,9,Gen Pop Men,Med Tx,0,0,-0,0,0,0,0,1.0949999,0.004500001
7,0,10,Gen Pop Men,Late Tx,28563.117,-1872.8319,-1337.7372,0,5020.2065,-1.26296,4.0973406e-05,1.0949999,0.008000001
7,0,11,Gen Pop Men,Adv Tx,29132.309,-2521.9949,-1576.2468,1337.7372,369.3651,-1.4883133,0.00015603905,1.0949999,0.025000006
7,0,12,Gen Pop Men,AIDS Tx,39077.496,-3809.1616,-0,1576.2468,1215.864,-1.8921392,0.00019829685,1.0949999,0.025000006
7,1,0,Gen Pop Women,Uninfected,1.5793788e+07,158982.94,-90345.72,0,0,-5464.1206,0,1.0949999,0
7,1,1,Gen Pop Women,Acute,86785.9,-3539.0513,-88476.28,90345.72,0,-20.768744,0.0018823916,1.0949999,0.16
7,1,2,Gen Pop Women,Early,274423.38,-25365,-70458.33,88476.28,0,-62.887314,0.0032083972,1.0949999,0.08
7,1,3,Gen Pop Women,Med,302075.06,-42679.61,-30485.436,70458.33,0,-72.56474,0.0028891033,1.0949999,0.09
7,1,4,Gen Pop Women,Late,101551.19,-20225.23,-10644.858,30485.436,-4485.1064,-27.637789,0.0011829326,1.0949999,0.16
7,1,5,Gen Pop Women,Adv,24353.748,-6619.3174,-6895.122,10644.858,-349.72803,-7.43151,0.0007521202,1.0949999,0.5
7,1,6,Gen Pop Women,AIDS,47794.2,-15321.113,-0,6895.122,-1579.5634,-15.77038,0.0014414092,1.0949999,0.5
7,1,7,Gen Pop Women,Acute Tx,0,0,-0,0,0,0,0,1.0949999,0.008000001
7,1,8,Gen Pop Women,Early Tx,0,0,-0,0,0,0,0,1.0949999,0.0040000007
7,1,9,Gen Pop Women,Med Tx,0,0,-0,0,0,0,0,1.0949999,0.004500001
7,1,10,Gen Pop Women,Late Tx,33949.76,-2344.5042,-1674.6459,0,4485.1064,-9.113862,1.3907987e-05,1.0949999,0.008000001
7,1,11,Gen Pop Women,Adv Tx,37832.637,-3293.7483,-2058.5928,1674.6459,349.72803,-11.251977,5.1211508e-05,1.0949999,0.025000006
